Player,Club,Nation,Pos,Age,Minutes,Fouls,Interceptions,Clearances,Errors,Blocked passes and shots,Tackles in defensive 1/3,Tackles in middle 1/3,Tackles in attacking 1/3,Progressive Carrying Distance,Assists,Red cards,Yellow cards,% of tackles won
Ainsley Maitland-Niles,Arsenal,ENG,DF,20,987,78.05851063829788,98.27127659574468,24.069148936170212,98.8031914893617,99.60106382978722,99.46808510638297,99.20212765957447,83.24468085106383,92.81914893617021,76.72872340425532,96.67553191489363,48.005319148936174,70.47872340425532
Stephan Lichtsteiner,Arsenal,SUI,DF,34,938,91.3563829787234,37.234042553191486,37.765957446808514,96.1436170212766,81.5159574468085,23.404255319148938,51.46276595744681,98.00531914893617,77.3936170212766,0.0,0.0,77.26063829787235,31.25
Rob Holding,Arsenal,ENG,DF,22,807,55.053191489361694,47.07446808510639,89.36170212765957,84.8404255319149,76.32978723404256,71.67553191489363,9.840425531914894,0.0,94.14893617021278,0.0,0.0,23.93617021276596,47.87234042553192
Victor Lindelöf,Manchester United,SWE,DF,24,2601,19.54787234042553,17.420212765957448,79.7872340425532,82.4468085106383,21.675531914893618,36.03723404255319,43.61702127659575,0.0,70.47872340425532,55.053191489361694,0.0,6.914893617021277,63.696808510638306
Luke Shaw,Manchester United,ENG,DF,23,2591,92.42021276595744,26.728723404255316,50.39893617021277,70.34574468085107,90.55851063829788,24.20212765957447,95.87765957446808,80.18617021276596,77.6595744680851,86.96808510638297,0.0,90.69148936170212,21.01063829787234
Ashley Young,Manchester United,ENG,DF,33,2569,90.55851063829788,84.17553191489363,32.180851063829785,0.0,65.29255319148936,66.0904255319149,72.47340425531915,40.95744680851064,75.13297872340425,69.9468085106383,85.63829787234043,82.31382978723404,61.43617021276596
Chris Smalling,Manchester United,ENG,DF,28,2127,73.5372340425532,55.71808510638297,92.2872340425532,56.78191489361703,94.28191489361703,61.303191489361694,31.78191489361702,32.047872340425535,16.75531914893617,0.0,0.0,7.9787234042553195,31.25
Phil Jones,Manchester United,ENG,DF,26,1263,14.361702127659576,82.57978723404256,84.30851063829788,97.6063829787234,77.52659574468085,28.98936170212766,67.68617021276596,0.0,54.38829787234043,70.61170212765957,0.0,13.164893617021276,73.8031914893617
Diogo Dalot,Manchester United,POR,DF,19,1013,75.0,22.872340425531913,53.058510638297875,77.79255319148936,80.18617021276596,18.882978723404257,97.73936170212765,67.95212765957447,64.36170212765957,92.68617021276596,0.0,72.87234042553192,27.925531914893615
Eric Bailly,Manchester United,CIV,DF,24,638,46.54255319148936,93.61702127659575,99.46808510638297,90.95744680851064,75.39893617021278,95.34574468085107,66.22340425531915,0.0,24.335106382978726,0.0,98.40425531914893,0.0,76.06382978723404
Antonio Valencia,Manchester United,ECU,DF,32,466,99.20212765957447,88.6968085106383,36.03723404255319,0.0,95.34574468085107,7.047872340425531,84.04255319148936,98.27127659574468,93.61702127659575,0.0,0.0,91.22340425531915,70.47872340425532
Matteo Darmian,Manchester United,ITA,DF,28,443,21.01063829787234,51.06382978723404,54.25531914893617,0.0,90.02659574468085,93.4840425531915,75.2659574468085,0.0,14.627659574468085,0.0,0.0,0.0,17.819148936170212
Conor Coady,Wolverhampton Wanderers,ENG,DF,25,3420,2.2606382978723407,9.574468085106384,41.62234042553192,73.8031914893617,19.9468085106383,12.76595744680851,3.590425531914894,0.0,48.138297872340424,0.0,0.0,30.851063829787233,53.191489361702125
Willy Boly,Wolverhampton Wanderers,CIV,DF,27,3167,27.659574468085108,83.6436170212766,75.39893617021278,94.28191489361703,76.86170212765957,68.75,84.17553191489363,35.638297872340424,51.86170212765957,0.0,80.9840425531915,10.106382978723403,55.319148936170215
Matt Doherty,Wolverhampton Wanderers,IRL,DF,26,3144,35.638297872340424,61.702127659574465,29.78723404255319,63.56382978723404,65.42553191489363,66.88829787234043,32.97872340425532,53.8563829787234,30.851063829787233,88.03191489361703,0.0,34.97340425531915,57.31382978723404
Ryan Bennett,Wolverhampton Wanderers,ENG,DF,28,3060,50.39893617021277,31.117021276595747,50.26595744680851,47.47340425531915,50.797872340425535,54.65425531914894,37.234042553191486,26.99468085106383,9.840425531914894,0.0,0.0,87.36702127659575,13.031914893617023
Jonny Castro,Wolverhampton Wanderers,ESP,DF,24,2771,20.877659574468087,76.59574468085107,8.643617021276597,68.21808510638297,69.0159574468085,65.82446808510637,88.56382978723404,57.97872340425532,43.21808510638298,53.058510638297875,0.0,50.53191489361703,17.68617021276596
Rúben Vinagre,Wolverhampton Wanderers,POR,DF,19,710,85.37234042553192,60.1063829787234,8.24468085106383,88.43085106382979,54.65425531914894,25.79787234042553,80.0531914893617,0.0,88.03191489361703,0.0,0.0,29.25531914893617,91.62234042553192
Michael Keane,Everton,ENG,DF,25,2969,13.563829787234042,29.122340425531917,83.9095744680851,87.5,19.01595744680851,11.303191489361703,39.494680851063826,47.6063829787234,44.680851063829785,67.15425531914893,0.0,10.77127659574468,36.96808510638298
Lucas Digne,Everton,FRA,DF,25,2965,59.308510638297875,63.696808510638306,42.28723404255319,0.0,57.71276595744681,65.95744680851064,47.340425531914896,80.0531914893617,34.97340425531915,84.17553191489363,82.31382978723404,37.898936170212764,43.351063829787236
Kurt Zouma,Everton,FRA,DF,23,2612,19.28191489361702,67.42021276595744,61.03723404255319,69.81382978723404,20.877659574468087,5.851063829787234,39.09574468085106,40.558510638297875,56.91489361702128,69.41489361702128,85.1063829787234,32.71276595744681,68.35106382978722
Séamus Coleman,Everton,IRL,DF,29,2558,25.664893617021278,9.441489361702128,28.590425531914892,0.0,1.8617021276595744,20.079787234042552,58.37765957446809,52.3936170212766,34.17553191489361,70.2127659574468,0.0,7.180851063829788,17.154255319148938
Yerry Mina,Everton,COL,DF,23,892,75.2659574468085,8.909574468085106,82.04787234042553,99.20212765957447,38.430851063829785,19.680851063829788,55.053191489361694,0.0,67.2872340425532,0.0,0.0,79.92021276595744,40.02659574468085
Jonjoe Kenny,Everton,ENG,DF,21,791,65.55851063829788,73.5372340425532,54.920212765957444,85.77127659574468,70.2127659574468,89.22872340425532,36.03723404255319,53.590425531914896,27.26063829787234,82.04787234042553,0.0,24.73404255319149,96.80851063829788
Leighton Baines,Everton,ENG,DF,33,375,3.324468085106383,3.9893617021276597,6.515957446808511,0.0,1.7287234042553192,32.57978723404255,68.75,79.7872340425532,26.063829787234045,0.0,0.0,0.0,99.06914893617021
Mason Holgate,Everton,ENG,DF,21,408,11.702127659574469,2.2606382978723407,97.07446808510637,0.0,5.1861702127659575,25.132978723404253,9.574468085106384,0.0,92.15425531914893,0.0,0.0,60.50531914893617,85.50531914893617
Phil Jagielka,Everton,ENG,DF,35,331,6.515957446808511,1.196808510638298,49.46808510638298,0.0,0.26595744680851063,20.345744680851062,89.36170212765957,0.0,9.97340425531915,0.0,99.60106382978722,0.0,65.82446808510637
Ben Chilwell,Leicester City,ENG,DF,21,3240,26.063829787234045,13.430851063829788,60.37234042553191,0.0,30.585106382978722,30.319148936170215,41.62234042553192,45.07978723404255,82.31382978723404,81.38297872340425,0.0,23.404255319148938,9.308510638297872
Ricardo Pereira,Leicester City,POR,DF,24,3123,50.930851063829785,57.71276595744681,47.87234042553192,47.07446808510639,85.63829787234043,91.0904255319149,91.75531914893617,90.95744680851064,70.74468085106383,92.15425531914893,0.0,53.191489361702125,17.02127659574468
Harry Maguire,Leicester City,ENG,DF,25,2596,13.297872340425531,26.329787234042552,81.5159574468085,90.1595744680851,38.297872340425535,14.893617021276595,20.345744680851062,29.521276595744684,91.22340425531915,0.0,85.50531914893617,55.71808510638297,20.079787234042552
Jonny Evans,Leicester City,NIR,DF,30,1996,50.0,44.28191489361702,95.74468085106383,89.62765957446808,54.25531914893617,26.728723404255316,7.180851063829788,0.0,24.20212765957447,0.0,0.0,17.420212765957448,11.037234042553191
Wes Morgan,Leicester City,JAM,DF,34,1925,25.930851063829785,45.07978723404255,77.3936170212766,58.909574468085104,39.22872340425532,10.77127659574468,49.86702127659575,33.51063829787234,17.420212765957448,0.0,96.80851063829788,33.909574468085104,13.297872340425531
Daniel Amartey,Leicester City,GHA,DF,23,641,22.20744680851064,85.63829787234043,51.46276595744681,90.69148936170212,14.22872340425532,78.19148936170212,77.52659574468085,59.840425531914896,38.96276595744681,0.0,0.0,75.66489361702128,47.87234042553192
Çağlar Söyüncü,Leicester City,TUR,DF,22,372,96.54255319148936,79.52127659574468,80.31914893617021,99.86702127659575,92.95212765957447,32.97872340425532,11.569148936170212,0.0,81.11702127659575,0.0,0.0,68.21808510638297,1.196808510638298
Issa Diop,West Ham United,FRA,DF,21,2970,15.02659574468085,72.6063829787234,72.73936170212765,87.36702127659575,86.70212765957447,70.34574468085107,58.77659574468085,0.0,25.664893617021278,0.0,0.0,27.26063829787234,22.074468085106382
Pablo Zabaleta,West Ham United,ARG,DF,33,2092,15.292553191489361,78.32446808510637,55.85106382978723,88.9627659574468,83.77659574468085,46.01063829787234,59.17553191489362,81.78191489361703,10.77127659574468,59.57446808510638,0.0,44.9468085106383,38.56382978723404
Fabián Balbuena,West Ham United,PAR,DF,26,2013,22.73936170212766,85.50531914893617,99.20212765957447,0.0,30.71808510638298,76.72872340425532,14.49468085106383,0.0,16.090425531914892,0.0,0.0,17.287234042553195,5.053191489361701
Angelo Ogbonna,West Ham United,ITA,DF,30,1874,23.93617021276596,62.36702127659575,71.80851063829788,0.0,64.62765957446808,44.41489361702128,16.888297872340424,48.8031914893617,31.117021276595747,61.83510638297872,0.0,18.882978723404257,2.393617021276596
Arthur Masuaku,West Ham United,COD,DF,24,1759,28.856382978723406,71.4095744680851,46.409574468085104,0.0,63.696808510638306,91.62234042553192,61.170212765957444,87.36702127659575,78.05851063829788,63.16489361702128,0.0,20.877659574468087,8.909574468085106
Aaron Cresswell,West Ham United,ENG,DF,28,1589,0.0,27.26063829787234,36.17021276595745,0.0,79.12234042553192,18.617021276595743,57.180851063829785,78.05851063829788,30.319148936170215,65.82446808510637,0.0,9.97340425531915,13.031914893617023
Ryan Fredericks,West Ham United,ENG,DF,25,1086,27.925531914893615,14.49468085106383,54.12234042553191,75.66489361702128,51.86170212765957,99.06914893617021,30.851063829787233,0.0,31.382978723404253,0.0,0.0,92.68617021276596,27.127659574468083
Craig Cathcart,Watford,NIR,DF,29,3096,5.319148936170213,23.404255319148938,80.9840425531915,86.17021276595744,49.202127659574465,40.02659574468085,21.54255319148936,46.27659574468085,7.579787234042554,0.0,0.0,10.23936170212766,61.702127659574465
José Holebas,Watford,GRE,DF,34,2393,67.2872340425532,7.579787234042554,45.21276595744681,0.0,29.521276595744684,83.6436170212766,71.27659574468085,62.5,11.835106382978724,95.47872340425532,86.43617021276596,94.81382978723404,36.17021276595745
Kiko Femenía,Watford,ESP,DF,27,2049,11.569148936170212,53.590425531914896,27.79255319148936,0.0,33.51063829787234,75.0,45.21276595744681,46.67553191489361,30.186170212765955,60.23936170212766,0.0,8.24468085106383,71.54255319148936
Adrian Mariappa,Watford,JAM,DF,31,1927,38.82978723404255,24.335106382978726,83.77659574468085,79.7872340425532,34.840425531914896,64.76063829787235,15.558510638297873,0.0,11.170212765957446,0.0,0.0,33.77659574468085,75.2659574468085
Christian Kabasele,Watford,BEL,DF,27,1586,61.303191489361694,86.83510638297872,92.15425531914893,0.0,46.808510638297875,47.47340425531915,16.090425531914892,0.0,2.925531914893617,0.0,92.15425531914893,62.63297872340425,24.601063829787233
Daryl Janmaat,Watford,NED,DF,29,1520,41.755319148936174,77.52659574468085,57.84574468085106,0.0,22.872340425531913,65.55851063829788,59.840425531914896,54.78723404255319,21.808510638297875,82.97872340425532,0.0,46.808510638297875,94.41489361702128
Adam Masina,Watford,MAR,DF,24,1004,86.0372340425532,64.8936170212766,43.351063829787236,0.0,84.30851063829788,70.87765957446808,92.15425531914893,47.20744680851064,6.781914893617021,76.32978723404256,0.0,94.68085106382979,61.702127659574465
Patrick van Aanholt,Crystal Palace,NED,DF,27,3195,1.3297872340425532,20.47872340425532,18.21808510638298,63.03191489361703,20.74468085106383,34.70744680851064,19.680851063829788,35.37234042553192,43.88297872340425,65.55851063829788,0.0,15.957446808510639,5.053191489361701
Aaron Wan-Bissaka,Crystal Palace,ENG,DF,20,3134,20.47872340425532,86.96808510638297,66.0904255319149,0.0,65.69148936170212,98.5372340425532,82.97872340425532,66.88829787234043,46.1436170212766,74.60106382978722,81.25,25.132978723404253,65.69148936170212
James Tomkins,Crystal Palace,ENG,DF,29,2560,7.579787234042554,21.143617021276594,94.0159574468085,82.97872340425532,11.835106382978724,31.382978723404253,12.101063829787234,0.0,12.23404255319149,55.319148936170215,0.0,45.87765957446808,42.28723404255319
Mamadou Sakho,Crystal Palace,FRA,DF,28,2416,0.26595744680851063,43.88297872340425,76.4627659574468,72.73936170212765,24.867021276595743,20.74468085106383,2.2606382978723407,0.0,43.61702127659575,0.0,0.0,13.829787234042554,39.361702127659576
Martin Kelly,Crystal Palace,ENG,DF,28,1111,3.4574468085106385,17.02127659574468,97.6063829787234,75.2659574468085,68.61702127659575,72.3404255319149,5.319148936170213,44.547872340425535,17.154255319148938,0.0,0.0,41.755319148936174,65.82446808510637
Scott Dann,Crystal Palace,ENG,DF,31,663,12.367021276595745,2.5265957446808507,91.48936170212765,0.0,96.27659574468085,12.23404255319149,3.9893617021276597,0.0,22.73936170212766,86.3031914893617,0.0,32.31382978723404,5.053191489361701
Joel Ward,Crystal Palace,ENG,DF,28,552,81.25,76.72872340425532,84.97340425531915,0.0,0.39893617021276595,48.27127659574468,59.97340425531915,65.02659574468085,4.25531914893617,0.0,0.0,42.15425531914894,76.06382978723404
Matt Ritchie,Newcastle United,SCO,DF,28,2928,87.36702127659575,57.047872340425535,12.5,48.8031914893617,32.57978723404255,41.755319148936174,76.4627659574468,80.71808510638297,17.02127659574468,96.54255319148936,0.0,74.7340425531915,46.808510638297875
Jamaal Lascelles,Newcastle United,ENG,DF,24,2745,7.3138297872340425,30.585106382978722,97.73936170212765,80.85106382978722,65.95744680851064,20.877659574468087,5.452127659574469,39.76063829787234,1.5957446808510638,53.191489361702125,0.0,30.71808510638298,57.446808510638306
DeAndre Yedlin,Newcastle United,USA,DF,25,2473,74.46808510638297,12.632978723404257,34.17553191489361,0.0,58.11170212765957,61.170212765957444,42.68617021276596,61.170212765957444,4.654255319148936,71.01063829787235,86.0372340425532,59.308510638297875,22.73936170212766
Fabian Schär,Newcastle United,SUI,DF,26,1999,70.61170212765957,97.47340425531915,94.81382978723404,78.32446808510637,88.6968085106383,84.04255319148936,78.05851063829788,68.88297872340425,58.77659574468085,60.90425531914894,0.0,97.87234042553192,68.08510638297872
Paul Dummett,Newcastle United,WAL,DF,26,1990,4.122340425531915,53.98936170212766,89.22872340425532,0.0,40.558510638297875,43.08510638297872,29.920212765957448,32.97872340425532,3.0585106382978724,0.0,0.0,8.77659574468085,42.28723404255319
Federico Fernández,Newcastle United,ARG,DF,29,1484,39.22872340425532,51.46276595744681,93.35106382978722,65.29255319148936,42.42021276595745,14.760638297872342,11.835106382978724,0.0,7.180851063829788,67.2872340425532,0.0,27.526595744680847,93.88297872340425
Javier Manquillo,Newcastle United,ESP,DF,24,1101,73.00531914893617,46.409574468085104,69.0159574468085,0.0,7.579787234042554,48.53723404255319,80.58510638297872,65.42553191489363,14.49468085106383,96.4095744680851,0.0,42.28723404255319,94.41489361702128
Florian Lejeune,Newcastle United,FRA,DF,27,1054,38.297872340425535,73.8031914893617,57.579787234042556,0.0,62.23404255319149,71.80851063829788,53.8563829787234,45.87765957446808,22.340425531914892,0.0,0.0,0.0,24.601063829787233
Ciaran Clark,Newcastle United,IRL,DF,28,858,21.941489361702125,54.52127659574468,90.1595744680851,0.0,42.5531914893617,80.0531914893617,44.41489361702128,0.0,0.7978723404255319,0.0,0.0,21.675531914893618,98.93617021276596
Nathan Aké,Bournemouth,NED,DF,23,3411,15.957446808510639,10.23936170212766,92.95212765957447,0.0,61.170212765957444,45.21276595744681,48.8031914893617,43.88297872340425,55.053191489361694,0.0,0.0,14.627659574468085,14.760638297872342
Steve Cook,Bournemouth,ENG,DF,27,2786,10.904255319148938,54.78723404255319,94.68085106382979,50.797872340425535,43.484042553191486,35.77127659574468,5.1861702127659575,0.0,60.23936170212766,52.79255319148937,0.0,19.148936170212767,20.611702127659576
Adam Smith,Bournemouth,ENG,DF,27,2066,21.54255319148936,30.984042553191486,26.99468085106383,57.31382978723404,40.691489361702125,47.20744680851064,55.58510638297872,82.04787234042553,75.2659574468085,59.840425531914896,88.6968085106383,59.17553191489362,60.1063829787234
Charlie Daniels,Bournemouth,ENG,DF,31,1585,1.7287234042553192,23.27127659574468,33.111702127659576,85.63829787234043,11.303191489361703,37.5,24.069148936170212,35.505319148936174,52.3936170212766,0.0,0.0,62.76595744680851,39.361702127659576
Simon Francis,Bournemouth,ENG,DF,33,1229,25.53191489361702,33.77659574468085,80.85106382978722,72.07446808510637,37.101063829787236,68.61702127659575,25.664893617021278,42.5531914893617,32.180851063829785,88.9627659574468,0.0,13.696808510638297,14.095744680851062
Chris Mepham,Bournemouth,WAL,DF,20,850,16.22340425531915,40.02659574468085,89.49468085106383,97.3404255319149,55.18617021276596,31.648936170212767,0.0,0.0,55.452127659574465,80.71808510638297,0.0,21.941489361702125,0.5319148936170213
Diego Rico,Bournemouth,ESP,DF,25,612,88.9627659574468,90.69148936170212,26.329787234042552,0.0,92.42021276595744,52.26063829787234,17.5531914893617,98.40425531914893,45.34574468085106,0.0,0.0,36.3031914893617,83.37765957446808
Jack Simpson,Bournemouth,ENG,DF,21,403,63.96276595744681,87.2340425531915,83.37765957446808,99.46808510638297,38.82978723404255,88.43085106382979,9.97340425531915,0.0,66.3563829787234,0.0,0.0,0.0,13.297872340425531
Ben Mee,Burnley,ENG,DF,28,3420,17.02127659574468,24.73404255319149,91.3563829787234,82.84574468085107,75.66489361702128,35.23936170212766,35.505319148936174,0.0,12.101063829787234,64.09574468085107,0.0,65.55851063829788,1.8617021276595744
Charlie Taylor,Burnley,ENG,DF,24,3243,1.9946808510638299,17.287234042553195,36.83510638297872,0.0,94.54787234042553,37.898936170212764,30.984042553191486,44.9468085106383,29.78723404255319,49.33510638297872,0.0,9.840425531914894,3.4574468085106385
James Tarkowski,Burnley,ENG,DF,25,3086,40.691489361702125,23.537234042553195,96.54255319148936,63.829787234042556,94.68085106382979,76.4627659574468,44.547872340425535,26.728723404255316,7.9787234042553195,50.39893617021277,0.0,65.02659574468085,8.24468085106383
Matthew Lowton,Burnley,ENG,DF,29,1750,46.808510638297875,45.07978723404255,55.452127659574465,60.50531914893617,70.87765957446808,42.42021276595745,97.87234042553192,73.93617021276596,8.51063829787234,0.0,0.0,88.03191489361703,33.37765957446808
Phil Bardsley,Burnley,SCO,DF,33,1670,51.72872340425532,53.8563829787234,45.87765957446808,61.83510638297872,61.303191489361694,19.9468085106383,71.67553191489363,64.8936170212766,7.047872340425531,0.0,0.0,95.74468085106383,23.27127659574468
Kevin Long,Burnley,IRL,DF,27,514,67.81914893617021,22.20744680851064,90.69148936170212,94.9468085106383,50.0,97.3404255319149,79.25531914893617,0.0,2.7925531914893615,92.42021276595744,0.0,0.0,29.654255319148938
Ryan Bertrand,Southampton,ENG,DF,28,2160,44.148936170212764,19.01595744680851,9.308510638297872,0.0,39.494680851063826,28.45744680851064,76.86170212765957,66.0904255319149,14.361702127659576,0.0,0.0,84.17553191489363,21.409574468085108
Jan Bednarek,Southampton,POL,DF,22,2151,28.723404255319153,95.87765957446808,97.87234042553192,0.0,90.69148936170212,39.8936170212766,62.23404255319149,0.0,6.914893617021277,58.77659574468085,0.0,78.32446808510637,29.25531914893617
Jannik Vestergaard,Southampton,DEN,DF,25,2027,20.212765957446805,55.18617021276596,99.06914893617021,57.84574468085106,75.79787234042553,82.97872340425532,51.59574468085106,58.77659574468085,24.46808510638298,0.0,0.0,17.02127659574468,39.8936170212766
Yan Valery,Southampton,TUN,DF,19,1712,76.1968085106383,18.085106382978726,48.8031914893617,61.43617021276596,54.12234042553191,66.48936170212765,44.9468085106383,88.16489361702128,28.856382978723406,63.96276595744681,91.3563829787234,56.78191489361703,91.62234042553192
Jack Stephens,Southampton,ENG,DF,24,1700,8.51063829787234,79.38829787234043,77.12765957446808,83.24468085106383,59.17553191489362,26.595744680851062,26.329787234042552,34.840425531914896,35.505319148936174,0.0,0.0,57.180851063829785,54.25531914893617
Maya Yoshida,Southampton,JPN,DF,29,1518,0.7978723404255319,88.16489361702128,90.42553191489363,64.49468085106383,66.75531914893617,1.196808510638298,53.32446808510638,36.83510638297872,2.127659574468085,66.62234042553192,0.0,0.0,76.06382978723404
Cédric Soares,Southampton,POR,DF,26,1495,18.351063829787233,33.37765957446808,44.015957446808514,87.10106382978722,54.38829787234043,27.127659574468083,25.265957446808514,37.36702127659575,14.760638297872342,83.6436170212766,0.0,67.15425531914893,70.47872340425532
Matt Targett,Southampton,ENG,DF,22,1186,12.632978723404257,77.26063829787235,33.6436170212766,0.0,67.81914893617021,47.73936170212766,45.611702127659576,92.68617021276596,5.718085106382978,95.61170212765957,0.0,37.898936170212764,74.20212765957447
Wesley Hoedt,Southampton,NED,DF,24,1170,48.138297872340424,59.57446808510638,90.02659574468085,92.81914893617021,73.8031914893617,88.03191489361703,27.659574468085108,0.0,38.6968085106383,0.0,0.0,39.22872340425532,1.5957446808510638
Lewis Dunk,Brighton and Hove Albion,ENG,DF,26,3151,12.898936170212766,34.441489361702125,83.6436170212766,91.0904255319149,65.1595744680851,25.53191489361702,16.48936170212766,26.1968085106383,19.54787234042553,49.601063829787236,81.11702127659575,44.547872340425535,31.25
Shane Duffy,Brighton and Hove Albion,IRL,DF,26,3087,12.101063829787234,27.79255319148936,97.3404255319149,76.72872340425532,83.37765957446808,11.835106382978724,8.77659574468085,61.303191489361694,3.856382978723404,50.26595744680851,81.64893617021278,25.53191489361702,46.808510638297875
Martín Montoya,Brighton and Hove Albion,ESP,DF,27,2167,68.4840425531915,86.0372340425532,32.31382978723404,56.38297872340425,52.26063829787234,54.38829787234043,79.12234042553192,89.49468085106383,22.20744680851064,58.51063829787234,0.0,42.952127659574465,51.86170212765957
Gaëtan Bong,Brighton and Hove Albion,CMR,DF,30,1808,8.909574468085106,23.00531914893617,24.20212765957447,81.11702127659575,11.436170212765957,1.7287234042553192,18.351063829787233,62.23404255319149,27.925531914893615,0.0,0.0,0.0,33.37765957446808
Bernardo,Brighton and Hove Albion,BRA,DF,23,1752,38.6968085106383,65.55851063829788,57.97872340425532,0.0,82.4468085106383,96.67553191489363,61.83510638297872,87.7659574468085,51.99468085106383,63.297872340425535,0.0,54.52127659574468,88.82978723404256
Bruno,Brighton and Hove Albion,ESP,DF,37,1131,1.8617021276595744,21.01063829787234,14.22872340425532,74.20212765957447,3.1914893617021276,81.11702127659575,11.170212765957446,64.62765957446808,9.308510638297872,72.47340425531915,0.0,40.82446808510639,85.50531914893617
Leon Balogun,Brighton and Hove Albion,NGA,DF,30,594,16.75531914893617,89.76063829787235,71.67553191489363,92.5531914893617,8.77659574468085,84.17553191489363,4.654255319148936,0.0,0.26595744680851063,0.0,0.0,80.18617021276596,5.053191489361701
Bruno Ecuele Manga,Cardiff City,GAB,DF,30,3376,3.1914893617021276,78.8563829787234,69.68085106382979,83.37765957446808,82.7127659574468,59.17553191489362,32.71276595744681,58.909574468085104,1.9946808510638299,48.8031914893617,0.0,0.0,8.377659574468085
Sean Morrison,Cardiff City,ENG,DF,27,3039,34.04255319148936,44.9468085106383,89.62765957446808,92.02127659574468,64.49468085106383,22.73936170212766,2.5265957446808507,36.702127659574465,0.39893617021276595,75.93085106382979,0.0,46.941489361702125,4.521276595744681
Joe Bennett,Cardiff City,ENG,DF,28,2639,14.49468085106383,73.40425531914893,32.84574468085106,0.0,30.186170212765955,50.53191489361703,47.20744680851064,0.0,2.6595744680851063,54.12234042553191,0.0,44.148936170212764,19.9468085106383
Sol Bamba,Cardiff City,CIV,DF,33,2474,59.17553191489362,96.27659574468085,94.9468085106383,83.9095744680851,99.06914893617021,81.78191489361703,89.62765957446808,0.0,0.6648936170212766,55.85106382978723,0.0,70.61170212765957,16.75531914893617
Lee Peltier,Cardiff City,ENG,DF,31,1544,40.558510638297875,13.164893617021276,41.3563829787234,0.0,32.97872340425532,80.18617021276596,58.909574468085104,36.03723404255319,0.0,0.0,0.0,64.62765957446808,39.76063829787234
Greg Cunningham,Cardiff City,IRL,DF,27,630,47.47340425531915,86.56914893617021,11.303191489361703,91.22340425531915,55.85106382978723,79.52127659574468,50.930851063829785,95.2127659574468,1.7287234042553192,0.0,0.0,93.61702127659575,0.9308510638297872
Denis Odoi,Fulham,GHA,DF,30,2594,74.20212765957447,40.82446808510639,79.92021276595744,0.0,76.1968085106383,36.3031914893617,49.069148936170215,51.72872340425532,41.22340425531915,55.18617021276596,0.0,33.111702127659576,64.49468085106383
Joe Bryan,Fulham,ENG,DF,24,2345,39.494680851063826,20.877659574468087,31.914893617021278,54.78723404255319,57.579787234042556,63.16489361702128,74.33510638297872,70.74468085106383,30.0531914893617,56.78191489361703,0.0,50.13297872340425,51.72872340425532
Maxime Le Marchand,Fulham,FRA,DF,28,2250,48.93617021276596,80.31914893617021,78.72340425531915,74.60106382978722,47.6063829787234,88.82978723404256,34.441489361702125,0.0,38.56382978723404,57.84574468085106,0.0,52.3936170212766,40.02659574468085
Tim Ream,Fulham,USA,DF,30,2047,5.452127659574469,15.425531914893616,42.15425531914894,77.12765957446808,13.696808510638297,13.962765957446807,19.28191489361702,0.0,25.53191489361702,0.0,0.0,8.377659574468085,28.723404255319153
Cyrus Christie,Fulham,IRL,DF,25,1948,63.829787234042556,30.0531914893617,63.297872340425535,58.6436170212766,42.819148936170215,53.590425531914896,54.25531914893617,69.54787234042553,60.63829787234043,61.170212765957444,0.0,83.24468085106383,9.840425531914894
Alfie Mawson,Fulham,ENG,DF,24,1131,7.180851063829788,42.42021276595745,77.26063829787235,74.20212765957447,79.65425531914893,5.98404255319149,21.409574468085108,0.0,10.23936170212766,0.0,0.0,40.82446808510639,37.63297872340425
Timothy Fosu-Mensah,Fulham,NED,DF,20,793,37.765957446808514,48.27127659574468,39.361702127659576,85.50531914893617,52.659574468085104,65.69148936170212,63.829787234042556,0.0,55.98404255319149,0.0,0.0,85.90425531914893,5.053191489361701
Håvard Nordtveit,Fulham,NOR,DF,28,362,57.047872340425535,71.27659574468085,47.20744680851064,98.5372340425532,7.9787234042553195,92.5531914893617,12.367021276595745,0.0,21.54255319148936,96.94148936170212,0.0,0.0,1.9946808510638299
Christopher Schindler,Huddersfield Town,GER,DF,28,3260,14.627659574468085,67.5531914893617,49.601063829787236,84.44148936170212,91.88829787234043,58.6436170212766,28.058510638297875,25.79787234042553,5.851063829787234,0.0,80.58510638297872,32.84574468085106,22.340425531914892
Terence Kongolo,Huddersfield Town,NED,DF,24,2716,11.835106382978724,78.45744680851064,42.02127659574468,51.59574468085106,64.36170212765957,72.20744680851064,78.45744680851064,58.51063829787234,15.691489361702127,53.590425531914896,0.0,30.984042553191486,32.4468085106383
Mathias Jørgensen,Huddersfield Town,DEN,DF,28,2147,72.47340425531915,95.07978723404256,40.82446808510639,0.0,48.53723404255319,46.941489361702125,79.7872340425532,31.78191489361702,38.03191489361702,58.909574468085104,0.0,69.9468085106383,36.3031914893617
Chris Löwe,Huddersfield Town,GER,DF,29,2057,9.308510638297872,12.367021276595745,15.292553191489361,0.0,19.54787234042553,15.691489361702127,60.23936170212766,46.409574468085104,29.521276595744684,74.86702127659575,0.0,16.48936170212766,9.441489361702128
Erik Durm,Huddersfield Town,GER,DF,26,2055,13.696808510638297,61.303191489361694,5.053191489361701,0.0,41.090425531914896,40.691489361702125,24.601063829787233,58.37765957446809,13.962765957446807,59.97340425531915,0.0,0.0,34.97340425531915
