Date,Minute,Player,Squad,xG_x,PSxG,Outcome,Distance,Body Part,Notes,Time,Round,Day,Venue,Result,GF,GA,Points,Opponent,xG_y,xGA,Poss,Attendance,Captain,Formation,Referee
2018-12-21,90,Georginio Wijnaldum,Liverpool,0.28,,Off Target,15.0,Right Foot,,20:00,Matchweek 18,Fri,Away,W,2.0,0.0,3.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson
2018-12-26,10,Xherdan Shaqiri,Liverpool,0.4,,Off Target,10.0,Left Foot,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,11,Xherdan Shaqiri,Liverpool,0.05,,Blocked,16.0,Left Foot,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,11,Dejan Lovren,Liverpool,0.05,0.28,Goal,15.0,Right Foot,Volley,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,22,Xherdan Shaqiri,Liverpool,0.02,,Off Target,30.0,Left Foot,Volley,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,41,Virgil van Dijk,Liverpool,0.15,0.09,Saved,6.0,Head,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,42,Jordan Henderson,Liverpool,0.03,,Off Target,29.0,Right Foot,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,44,Xherdan Shaqiri,Liverpool,0.06,0.2,Saved,28.0,Left Foot,"Free kick, Deflected",15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,48,Mohamed Salah,Liverpool,0.79,0.99,Goal,13.0,Left Foot,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,65,Sadio Mané,Liverpool,0.1,,Blocked,12.0,Right Foot,Volley,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,67,Roberto Firmino,Liverpool,0.06,0.16,Saved,9.0,Right Foot,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,79,Sadio Mané,Liverpool,0.13,,Blocked,6.0,Right Foot,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,79,Xherdan Shaqiri,Liverpool,0.61,0.96,Goal,6.0,Left Foot,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,85,Fabinho,Liverpool,0.41,0.63,Goal,3.0,Head,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,88,Sadio Mané,Liverpool,0.08,,Off Target,18.0,Right Foot,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,90,Daniel Sturridge,Liverpool,0.05,,Blocked,7.0,Head,,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-26,90,Nathaniel Clyne,Liverpool,0.04,0.02,Saved,19.0,Right Foot,Deflected,15:00,Matchweek 19,Wed,Home,W,4.0,0.0,3.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott
2018-12-29,6,Roberto Firmino,Liverpool,0.04,,Blocked,17.0,Left Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,6,Mohamed Salah,Liverpool,0.15,,Off Target,5.0,Left Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,14,Roberto Firmino,Liverpool,0.92,0.98,Goal,2.0,Right Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,16,Roberto Firmino,Liverpool,0.37,0.86,Goal,15.0,Left Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,23,Sadio Mané,Liverpool,0.06,0.03,Saved,17.0,Right Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,32,Sadio Mané,Liverpool,0.46,0.8,Goal,8.0,Right Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,45,Mohamed Salah,Liverpool,0.79,0.86,Goal,13.0,Left Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,56,Roberto Firmino,Liverpool,0.03,0.02,Saved,24.0,Right Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,60,Trent Alexander-Arnold,Liverpool,0.03,,Blocked,25.0,Right Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,63,Fabinho,Liverpool,0.08,0.2,Saved,16.0,Right Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,65,Roberto Firmino,Liverpool,0.79,0.99,Goal,13.0,Right Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,74,Xherdan Shaqiri,Liverpool,0.03,0.07,Saved,28.0,Left Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,85,Jordan Henderson,Liverpool,0.02,,Off Target,34.0,Right Foot,Volley,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,89,Jordan Henderson,Liverpool,0.05,,Off Target,23.0,Right Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2018-12-29,90,Mohamed Salah,Liverpool,0.09,0.24,Saved,11.0,Left Foot,,17:30,Matchweek 20,Sat,Home,W,5.0,1.0,3.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver
2019-01-03,18,Sadio Mané,Liverpool,0.35,,Woodwork,15.0,Right Foot,,20:00,Matchweek 21,Thu,Away,L,1.0,2.0,0.0,Manchester City,1.5,1.1,51.0,54511.0,Jordan Henderson,4-3-3,Anthony Taylor
2019-01-03,20,Sadio Mané,Liverpool,0.09,0.09,Saved,11.0,Right Foot,,20:00,Matchweek 21,Thu,Away,L,1.0,2.0,0.0,Manchester City,1.5,1.1,51.0,54511.0,Jordan Henderson,4-3-3,Anthony Taylor
2019-01-03,56,Trent Alexander-Arnold,Liverpool,0.04,,Off Target,18.0,Right Foot,,20:00,Matchweek 21,Thu,Away,L,1.0,2.0,0.0,Manchester City,1.5,1.1,51.0,54511.0,Jordan Henderson,4-3-3,Anthony Taylor
2019-01-03,63,Roberto Firmino,Liverpool,0.06,0.27,Saved,13.0,Right Foot,,20:00,Matchweek 21,Thu,Away,L,1.0,2.0,0.0,Manchester City,1.5,1.1,51.0,54511.0,Jordan Henderson,4-3-3,Anthony Taylor
2019-01-03,64,Roberto Firmino,Liverpool,0.77,0.96,Goal,3.0,Head,,20:00,Matchweek 21,Thu,Away,L,1.0,2.0,0.0,Manchester City,1.5,1.1,51.0,54511.0,Jordan Henderson,4-3-3,Anthony Taylor
2019-01-03,84,Mohamed Salah,Liverpool,0.08,0.11,Saved,13.0,Left Foot,,20:00,Matchweek 21,Thu,Away,L,1.0,2.0,0.0,Manchester City,1.5,1.1,51.0,54511.0,Jordan Henderson,4-3-3,Anthony Taylor
2019-01-03,85,Georginio Wijnaldum,Liverpool,0.1,,Blocked,6.0,Right Foot,Volley,20:00,Matchweek 21,Thu,Away,L,1.0,2.0,0.0,Manchester City,1.5,1.1,51.0,54511.0,Jordan Henderson,4-3-3,Anthony Taylor
2019-01-12,9,Roberto Firmino,Liverpool,0.4,,Off Target,8.0,Right Foot,,15:00,Matchweek 22,Sat,Away,W,1.0,0.0,3.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend
2019-01-12,24,Fabinho,Liverpool,0.08,,Off Target,8.0,Head,,15:00,Matchweek 22,Sat,Away,W,1.0,0.0,3.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend
2019-01-12,27,Xherdan Shaqiri,Liverpool,0.08,,Off Target,9.0,Head,,15:00,Matchweek 22,Sat,Away,W,1.0,0.0,3.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend
2019-01-12,35,Jordan Henderson,Liverpool,0.05,,Blocked,13.0,Head,,15:00,Matchweek 22,Sat,Away,W,1.0,0.0,3.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend
2019-01-12,48,Mohamed Salah,Liverpool,0.04,0.05,Saved,16.0,Left Foot,,15:00,Matchweek 22,Sat,Away,W,1.0,0.0,3.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend
2019-01-12,50,Mohamed Salah,Liverpool,0.79,0.99,Goal,13.0,Left Foot,,15:00,Matchweek 22,Sat,Away,W,1.0,0.0,3.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend
2019-01-12,75,Roberto Firmino,Liverpool,0.04,0.02,Saved,22.0,Right Foot,,15:00,Matchweek 22,Sat,Away,W,1.0,0.0,3.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend
2019-01-12,80,Georginio Wijnaldum,Liverpool,0.03,,Off Target,21.0,Left Foot,,15:00,Matchweek 22,Sat,Away,W,1.0,0.0,3.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend
2019-01-12,87,Sadio Mané,Liverpool,0.06,,Blocked,16.0,Left Foot,,15:00,Matchweek 22,Sat,Away,W,1.0,0.0,3.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend
2019-01-12,88,Mohamed Salah,Liverpool,0.42,,Off Target,9.0,Left Foot,,15:00,Matchweek 22,Sat,Away,W,1.0,0.0,3.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend
2019-01-19,8,Joël Matip,Liverpool,0.11,0.05,Saved,8.0,Right Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,10,Fabinho,Liverpool,0.03,,Blocked,30.0,Right Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,13,Roberto Firmino,Liverpool,0.03,,Off Target,24.0,Right Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,22,Sadio Mané,Liverpool,0.08,0.07,Saved,8.0,Head,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,30,Joël Matip,Liverpool,0.08,,Off Target,9.0,Head,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,32,Virgil van Dijk,Liverpool,0.13,,Blocked,9.0,Head,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,36,James Milner,Liverpool,0.08,,Blocked,14.0,Left Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,37,Virgil van Dijk,Liverpool,0.04,,Off Target,12.0,Head,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,44,Fabinho,Liverpool,0.03,,Off Target,28.0,Right Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,44,Andrew Robertson,Liverpool,0.08,0.6,Saved,11.0,Left Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,46,Virgil van Dijk,Liverpool,0.02,,Off Target,34.0,Right Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,46,Mohamed Salah,Liverpool,0.5,0.94,Goal,9.0,Left Foot,Volley,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,49,Andrew Robertson,Liverpool,0.03,,Off Target,28.0,Left Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,53,Roberto Firmino,Liverpool,0.04,0.42,Goal,16.0,Right Foot,Deflected,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,69,Sadio Mané,Liverpool,0.06,0.04,Saved,10.0,Right Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,75,Mohamed Salah,Liverpool,0.97,0.96,Goal,1.0,Left Foot,Volley,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,82,Sadio Mané,Liverpool,0.07,0.38,Saved,22.0,Right Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,90,Sadio Mané,Liverpool,0.15,,Off Target,14.0,Left Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-19,90,Sadio Mané,Liverpool,0.05,0.18,Goal,12.0,Right Foot,,15:00,Matchweek 23,Sat,Home,W,4.0,3.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2019-01-30,3,Sadio Mané,Liverpool,0.05,0.64,Goal,15.0,Right Foot,Deflected,20:00,Matchweek 24,Wed,Home,D,1.0,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson
2019-01-30,6,Roberto Firmino,Liverpool,0.09,0.44,Saved,12.0,Right Foot,,20:00,Matchweek 24,Wed,Home,D,1.0,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson
2019-01-30,6,Sadio Mané,Liverpool,0.07,,Off Target,9.0,Head,,20:00,Matchweek 24,Wed,Home,D,1.0,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson
2019-01-30,36,Mohamed Salah,Liverpool,0.06,,Blocked,19.0,Left Foot,,20:00,Matchweek 24,Wed,Home,D,1.0,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson
2019-01-30,74,Roberto Firmino,Liverpool,0.08,0.03,Saved,14.0,Right Foot,,20:00,Matchweek 24,Wed,Home,D,1.0,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson
2019-01-30,75,Joël Matip,Liverpool,0.06,,Off Target,10.0,Head,,20:00,Matchweek 24,Wed,Home,D,1.0,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson
2019-01-30,77,Andrew Robertson,Liverpool,0.03,,Off Target,25.0,Left Foot,Volley,20:00,Matchweek 24,Wed,Home,D,1.0,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson
2019-01-30,82,Mohamed Salah,Liverpool,0.06,,Blocked,27.0,Left Foot,Free kick,20:00,Matchweek 24,Wed,Home,D,1.0,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson
2019-01-30,87,Daniel Sturridge,Liverpool,0.04,,Off Target,27.0,Left Foot,,20:00,Matchweek 24,Wed,Home,D,1.0,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson
2019-01-30,90,Sadio Mané,Liverpool,0.04,,Off Target,10.0,Head,,20:00,Matchweek 24,Wed,Home,D,1.0,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson
2019-02-04,9,Adam Lallana,Liverpool,0.04,,Off Target,17.0,Left Foot,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-04,20,Roberto Firmino,Liverpool,0.06,0.21,Saved,13.0,Left Foot,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-04,22,Sadio Mané,Liverpool,0.43,0.82,Goal,9.0,Left Foot,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-04,30,Naby Keïta,Liverpool,0.03,,Blocked,28.0,Left Foot,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-04,44,Sadio Mané,Liverpool,0.2,0.1,Saved,6.0,Head,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-04,51,Mohamed Salah,Liverpool,0.06,0.02,Saved,22.0,Left Foot,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-04,61,Mohamed Salah,Liverpool,0.08,0.15,Saved,13.0,Left Foot,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-04,63,Mohamed Salah,Liverpool,0.04,,Off Target,18.0,Left Foot,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-04,64,Andrew Robertson,Liverpool,0.02,,Off Target,29.0,Left Foot,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-04,81,Mohamed Salah,Liverpool,0.03,,Blocked,26.0,Left Foot,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-04,90,Divock Origi,Liverpool,0.12,0.03,Saved,11.0,Left Foot,,20:00,Matchweek 25,Mon,Away,D,1.0,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend
2019-02-09,10,Mohamed Salah,Liverpool,0.04,,Off Target,18.0,Left Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,12,Roberto Firmino,Liverpool,0.11,0.23,Saved,6.0,Left Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,13,Mohamed Salah,Liverpool,0.03,0.02,Saved,24.0,Left Foot,Deflected,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,24,Sadio Mané,Liverpool,0.11,0.17,Goal,7.0,Head,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,28,James Milner,Liverpool,0.04,,Blocked,16.0,Right Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,29,Mohamed Salah,Liverpool,0.04,,Off Target,12.0,Left Foot,Volley,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,34,Georginio Wijnaldum,Liverpool,0.06,0.05,Goal,13.0,Right Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,45,Mohamed Salah,Liverpool,0.04,0.13,Saved,21.0,Left Foot,Volley,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,45,Georginio Wijnaldum,Liverpool,0.02,0.03,Saved,26.0,Left Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,48,Mohamed Salah,Liverpool,0.26,0.88,Goal,14.0,Left Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,55,Sadio Mané,Liverpool,0.03,,Blocked,20.0,Right Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,56,Sadio Mané,Liverpool,0.31,,Off Target,6.0,Head,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,60,Mohamed Salah,Liverpool,0.03,,Blocked,23.0,Left Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,76,Mohamed Salah,Liverpool,0.06,,Woodwork,12.0,Left Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,80,Roberto Firmino,Liverpool,0.08,,Blocked,15.0,Right Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,80,Naby Keïta,Liverpool,0.08,,Off Target,12.0,Right Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,82,James Milner,Liverpool,0.04,,Blocked,18.0,Right Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,83,James Milner,Liverpool,0.04,,Off Target,28.0,Right Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,87,Roberto Firmino,Liverpool,0.32,0.73,Saved,20.0,Right Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-09,90,Trent Alexander-Arnold,Liverpool,0.27,0.12,Saved,13.0,Right Foot,,15:00,Matchweek 26,Sat,Home,W,3.0,0.0,3.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor
2019-02-19,12,Mohamed Salah,Liverpool,0.18,0.14,Saved,10.0,Left Foot,Volley,,,,,,,,,,,,,,,,
